"","gross","color","duration","director_facebook_likes","genres","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","budget","title_year","imdb_score","aspect_ratio","movie_facebook_likes","total_facebook_likes"
"1178",45.856732,"Color",135,0,"Crime",46221,16762,1,141,"English","USA","PG-13",40,1997,7.1,2.35,0,31611
"1179",59.588068,"Color",98,326,"Horror",89557,22318,1,376,"English","USA","R",40,2003,5.8,1.85,0,44594
"1180",44.175394,"Color",155,14000,"Drama",56509,37570,2,227,"English","USA","R",36,1997,7.2,1.85,0,85570
"1181",45.500797,"Color",106,323,"Adventure",17443,519,2,56,"English","USA","PG-13",40,1992,6,2.35,694,1361
"1182",41.797066,"Color",102,25,"Action",92789,4324,0,998,"English","USA","R",40,2007,4.7,2.35,0,6563
"1183",38.087756,"Color",95,80,"Comedy",49612,4634,1,39,"English","USA","PG",40,1994,5.2,1.85,0,8451
"1184",37.752931,"Color",103,643,"Drama",20201,26938,2,180,"English","USA","PG-13",40,2000,5.5,1.85,0,53167
"1185",37.371385,"Color",109,99,"Adventure",192462,390,0,334,"English","USA","R",40,2011,7,2.35,42000,783
"1186",37.101011,"Color",95,98,"Comedy",30394,1070,1,103,"English","USA","PG-13",40,2012,5.8,2.35,0,2009
"1187",38.176892,"Color",111,0,"Horror",104119,4486,0,518,"English","USA","R",40,2011,6.2,2.35,26000,7914
"1188",36.283504,"Color",123,541,"Mystery",104564,12970,1,587,"English","other","R",40,1999,6.5,2.35,0,26322
"1189",35.183792,"Color",140,0,"Biography",68159,3044,1,209,"English","USA","R",38,1991,7.2,2.35,0,4892
"1190",38.543473,"Color",94,52,"Comedy",84382,1488,2,158,"English","USA","R",40,2014,5.1,1.85,0,2829
"1191",36.037909,"Color",94,0,"Comedy",10132,1238,3,130,"English","other","PG-13",60,2000,4.7,1.85,390,2105
"1192",42.575718,"Color",92,77,"Horror",83788,3074,0,227,"English","USA","R",40,2011,5.9,2.35,20000,5031
"1193",33.864342,"Color",102,6,"Comedy",29968,2913,1,117,"English","UK","PG-13",40,1999,5.8,1.85,445,4897
"1194",33.508922,"Color",123,75,"Drama",95860,23920,2,660,"English","USA","PG-13",40,2000,7.2,1.85,16000,45749
"1195",42.071069,"Color",104,101,"Comedy",36223,1827,1,208,"English","USA","PG-13",30,2005,6.2,2.35,0,3237
"1196",32.85364,"Color",102,65,"Comedy",50199,3239,1,101,"English","USA","PG-13",40,2008,5.7,2.35,702,5407
"1197",42.615685,"Color",136,3000,"Comedy",136093,28927,3,416,"English","USA","R",40,2014,6.1,2.35,24000,57927
"1198",32.055248,"Color",93,85,"Action",18723,2711,0,146,"English","USA","PG-13",25,1994,6,1.85,0,4825
"1199",31.836745,"Color",129,335,"Adventure",81298,15595,1,341,"English","USA","PG-13",40,2011,6.9,2.35,39000,31461
"1200",30.993544,"Color",107,50,"Comedy",58871,621,0,156,"English","USA","PG-13",40,2010,6.5,2.35,0,1139
"1201",30.98185,"Color",117,260,"Biography",35834,3969,0,284,"English","USA","R",40,2005,5,2.35,0,6670
"1202",30.199105,"Color",116,18,"Action",25346,3753,0,167,"English","USA","R",40,2000,5.7,2.35,470,7020
"1203",29.077547,"Color",135,0,"Drama",41685,5917,1,754,"English","USA","PG-13",40,2005,7,2.35,3000,10632
"1204",29.374178,"Color",107,55,"Crime",12093,4565,0,188,"English","USA","R",40,2000,5.1,2.35,394,8855
"1205",28.535768,"Color",90,39,"Comedy",10446,1335,2,105,"English","USA","PG-13",40,1999,5.3,1.85,279,2513
"1206",27.663982,"Color",99,287,"Horror",26051,10469,2,164,"English","USA","PG-13",40,1996,4.4,2.35,0,21168
"1207",27.053815,"Color",104,0,"Action",12856,2888,0,291,"English","other","PG-13",40,2001,4.7,2.35,299,5110
"1208",26.814957,"Color",115,56,"Biography",84357,77823,3,252,"English","UK","PG-13",35,2008,6.7,1.85,0,135879
"1209",25.178165,"Color",119,7,"Drama",70292,29484,1,274,"English","USA","PG-13",40,2001,6.7,1.85,8000,57394
"1210",25.117498,"Color",99,81,"Horror",37412,960,0,178,"English","USA","R",40,2007,5.7,2.35,0,1756
"1211",0.032645,"Color",112,17000,"Crime",67797,23737,0,223,"English","USA","R",0.5,1973,7.4,1.85,0,64017
"1212",24.332324,"Color",128,545,"Comedy",13830,3126,1,61,"English","USA","PG-13",40,1994,6.1,1.85,680,5561
"1213",36.665854,"Color",112,118,"Action",76498,3432,0,203,"English","other","PG-13",40,2011,6.4,2.35,15000,5839
"1214",22.717758,"Color",86,7,"Adventure",11156,14275,0,67,"English","USA","G",40,1998,6.2,1.85,0,25985
"1215",22.433915,"Color",108,105,"Crime",21319,34377,1,166,"English","USA","R",60,2002,6.2,2.35,416,68098
"1216",22.326247," Black and White",128,34,"Drama",11232,3821,1,106,"English","USA","PG-13",60,1999,5.9,1.85,0,6404
"1217",21.176322,"Color",84,33,"Action",23747,5039,0,207,"English","USA","PG-13",40,2004,4,2.35,0,8072
"1218",20.3,"Color",111,17,"Drama",16741,17877,2,60,"English","USA","R",40,1996,6.2,1.85,309,33723
"1219",20.302961,"Color",131,719,"Drama",49874,18913,0,450,"English","other","NC-17",45,1995,4.6,2.35,0,37208
"1220",15.962471,"Color",123,0,"Biography",79892,7243,1,619,"English","USA","PG-13",40,2006,6.4,1.85,0,12956
"1221",14.942422,"Color",101,58,"Action",14226,14008,3,60,"English","USA","R",40,1995,5.9,1.85,555,27538
"1222",14.967182,"Color",102,19,"Action",27305,14463,1,284,"English","USA","R",40,2000,5.1,2.35,604,28363
"1223",18.996755,"Color",114,171,"Drama",145270,7099,0,322,"English","other","PG-13",45,2012,7.6,2.35,54000,13936
"1224",14.375181,"Color",107,124,"Action",8692,3374,2,126,"English","USA","PG-13",51,1987,4.2,1.85,754,5337
"1225",20.999103,"Color",87,0,"Adventure",139114,24770,0,245,"English","USA","PG",40,2009,7.8,1.85,15000,49333
"1226",14.448589,"Color",103,65,"Comedy",19364,12566,2,128,"English","USA","PG-13",40,2002,5.8,2.35,835,24886
"1227",14.358033,"Color",99,0,"Comedy",17365,2125,2,66,"English","USA","PG-13",40,1992,5.9,2.35,630,3967
"1228",33.201661," Black and White",122,0,"Comedy",534262,809,0,1314,"other","other","R",77,2001,8.4,2.35,39000,1515
"1229",14.018364,"Color",91,29,"Comedy",17722,3974,1,111,"English","USA","PG",30,2004,4.8,1.85,849,6540
"1230",13.395939,"Color",103,14,"Comedy",43442,3639,4,146,"English","UK","R",60,2004,6.2,1.85,0,5968
"1231",20.113965,"Color",107,42,"Biography",15231,1702,3,66,"English","USA","PG",40,2012,6.5,2.35,0,3386
"1232",13.376506,"Color",106,22,"Drama",10413,4327,1,111,"English","USA","PG-13",40,1999,6.3,1.85,579,7604
"1233",13.208023,"Color",101,37,"Crime",17309,4262,1,388,"English","UK","R",42,2002,3.3,2.35,612,7780
"1234",13.83813,"Color",109,80,"Action",35990,20503,3,157,"English","USA","PG-13",40,2009,5.9,2.35,0,39418
"1235",5.773519,"Color",110,118,"Drama",28618,12876,2,91,"English","USA","PG-13",40,2015,6,2.35,11000,25281
"1236",9.652,"Color",89,0,"Comedy",46205,3096,0,147,"English","USA","PG-13",40,2003,5.8,1.85,0,5223
"1237",7,"Color",119,5,"Action",2933,1883,0,70,"English","UK","PG",36,1980,4.7,2.35,328,3030
"1238",10.43122,"Color",83,7,"Action",24216,4024,0,162,"English","USA","R",24,1999,4.1,1.85,401,7093
"1239",10.326062,"Color",108,22,"Action",121432,14127,0,310,"English","other","R",33,2009,6.8,2.35,10000,28210
"1240",6.114237,"Color",102,39,"Drama",19986,2664,4,207,"English","USA","R",40,2001,6.2,1.85,892,4962
"1241",4.835968,"Color",93,18,"Action",4821,4123,0,82,"English","UK","PG-13",40,2002,4.5,2.35,158,8129
"1242",4.777007,"Color",84,8,"Comedy",15130,1149,3,98,"English","other","PG-13",40,2001,5.8,2.35,565,2169
"1243",3.675072,"Color",107,0,"Adventure",190132,11623,0,801,"English","UK","R",26,2007,7.3,2.35,15000,23162
"1244",18.438149,"Color",91,48,"Comedy",30842,222,8,93,"English","USA","PG-13",40,2012,5.9,2.35,0,416
"1245",0.51192,"Color",94,0,"Adventure",2458,2449,1,26,"English","USA","PG",40,2008,4.4,1.85,211,4377
"1246",10.640645,"Color",115,180,"Action",28429,1686,0,110,"English","USA","R",40,2015,5.8,2.35,0,3488
"1247",0.652526,"Color",93,13,"Action",20201,15638,3,187,"English","other","PG",40,2006,5.1,2.35,823,31284
"1248",80.050171,"Color",105,154,"Drama",186982,2288,0,491,"English","USA","PG-13",20,2007,6.9,1.85,0,4445
"1249",7.564,"Color",107,34,"Comedy",54650,13821,1,223,"English","USA","PG-13",20,1995,6.2,2.35,12000,26249
"1250",0.876671,"Color",101,47,"Adventure",22010,504,2,90,"English","USA","R",25,2007,6.9,2.35,0,1055
"1251",2.869369," Black and White",111,0,"Comedy",65474,2612,2,211,"English","UK","PG",30,1994,7.3,1.85,0,4967
"1252",0.128978,"Color",113,31,"Action",22897,6267,2,61,"other","other","R",40,2007,7.1,2.35,0,12536
"1253",0.077231,"Color",112,44,"Drama",3322,2115,0,32,"other","other","R",25,2005,6,2.35,265,4272
"1254",4.563029,"Color",126,584,"Action",181472,12286,5,514,"English","other","R",39.2,2013,7,1.85,58000,24825
"1255",50.693162,"Color",98,295,"Action",136580,2630,0,545,"English","USA","R",23,1994,7.6,1.85,15000,4606
"1256",63.411478,"Color",107,124,"Drama",114925,568,1,234,"English","USA","PG-13",39,2009,7.1,2.35,13000,1086
"1257",144.51231,"Color",106,357,"Action",272227,45327,2,988,"English","USA","PG-13",38,2001,6.7,2.35,14000,86684
"1258",35.287788," Black and White",87,13000,"Animation",73886,4774,0,165,"English","USA","PG",39,2012,7,1.85,25000,20426
"1259",25.335935,"Color",119,0,"Action",242599,2853,0,1594,"English","USA","PG-13",40,2005,8,2.35,14000,5637
"1260",5.881504,"Color",110,534,"Biography",5917,2972,2,50,"English","USA","PG-13",39,2004,5.3,2.35,177,5416
"1261",60,"Color",125,44,"Action",49934,2329,1,224,"English","UK","PG",39,1983,4.9,2.35,0,3928
"1262",29.802761,"Color",113,88,"Comedy",46480,36009,1,115,"English","USA","PG-13",40,2013,6.4,1.85,12000,71882
"1264",127.214072,"Color",108,72,"Comedy",83786,4251,1,392,"English","USA","PG-13",38,2002,6.1,2.35,0,6799
"1265",88.915214,"Color",96,126,"Comedy",163665,22436,2,169,"English","USA","R",38,2009,6.5,2.35,9000,42473
"1266",30.4,"Color",93,36,"Comedy",17810,2176,2,73,"English","USA","PG",39,1996,5.7,2.35,478,3595
"1267",85.570368,"Color",100,0,"Action",44885,18291,1,107,"English","USA","PG",38,2002,5.1,1.85,478,33291
"1268",75.668868,"Color",118,18,"Action",60504,6427,0,249,"English","USA","PG",35,1994,6.6,2.35,0,9297
"1269",6.594136,"Color",122,0,"Action",24557,943,1,111,"other","other","PG-13",38.6,2013,6.5,2.35,13000,1883
"1270",58.700247,"Color",120,508,"Drama",95367,36062,1,260,"English","USA","PG-13",38,2011,6.9,2.35,33000,69570
"1271",50.668906," Black and White",146,278,"Biography",76016,20516,0,265,"English","USA","R",38,1999,7.6,1.85,0,39872
"1272",39.177215,"Color",115,150,"Crime",30667,3770,1,234,"English","USA","PG-13",38,2002,5.6,2.35,0,6598
"1273",40.334024,"Color",123,7,"Comedy",44168,2912,3,216,"English","USA","PG-13",35,2001,6.2,2.35,989,5296
"1274",71.03819,"Color",94,99,"Action",23473,3552,1,123,"English","USA","PG",30,2015,4.4,1.85,8000,5183
"1275",24.044532,"Color",102,43,"Drama",19686,1440,0,180,"English","USA","R",38,2001,5.6,1.85,689,2356
"1276",22.770864,"Color",98,11,"Comedy",8433,2765,1,85,"English","USA","PG",38,2001,5.5,1.85,168,4639
"1277",18.653746,"Color",133,2000,"Mystery",137722,42344,1,638,"English","other","R",38,1999,6.7,2.35,0,85788
"1278",17.305211,"Color",118,150,"Crime",14066,24547,0,75,"English","USA","R",38,1996,6.1,2.35,352,49089
"1279",16.991902,"Color",105,65,"Drama",34592,1265,0,191,"English","USA","R",57,2001,6.2,2.35,0,2382
"1280",47.536959,"Color",109,304,"Drama",86955,3277,0,275,"English","USA","R",10,2009,7.3,1.85,12000,6163
"1281",10.3,"Color",129,0,"Adventure",17859,16237,4,89,"English","USA","PG-13",38,1996,6.6,2.35,911,30219
"1282",13.782838,"Color",109,0,"Horror",258078,1757,0,911,"English","USA","R",15,1982,8.2,2.35,23000,3022
"1283",41.99779,"Color",127,123,"Action",125305,17551,0,343,"English","USA","R",38,2013,6.4,2.35,39000,33502
"1284",6.482195,"Color",118,11,"Crime",9740,74,1,81,"English","USA","R",37,1997,6.4,2.35,389,146
"1285",0.623374,"Color",110,49,"Action",4757,2120,2,67,"English","USA","PG-13",38,2001,5.2,2.35,474,4165
"1286",7.871693,"Color",90,27,"Adventure",52908,15494,0,102,"English","USA","PG",55,2008,6.5,2.35,0,30781
"1287",16.377274,"Color",144,0,"Drama",105144,427,31,405,"English","USA","R",32,2012,7.1,1.85,27000,838
"1288",9.589875," Black and White",130,39,"Biography",16673,5162,0,45,"English","USA","PG",40,2008,7.3,2.35,0,8633
"1289",34.912982,"Color",112,5,"Action",55617,19974,0,266,"English","USA","PG-13",38,2016,5.2,2.35,14000,38703
"1290",109.712885,"Color",133,0,"Drama",146708,15106,1,362,"English","USA","PG-13",35,2015,7.7,2.35,70000,29234
"1291",92.173235,"Color",150,0,"Crime",280228,14296,7,420,"English","USA","R",37,2010,7.6,2.35,29000,28502
"1292",41.102171,"Color",110,52,"Comedy",57266,13396,12,89,"English","USA","PG-13",40,2012,5.7,2.35,14000,26099
"1293",60.338891,"Color",96,1000,"Comedy",248468,36093,0,545,"English","USA","R",37,2008,7,1.85,0,72774
"1294",48.006503,"Color",96,3,"Adventure",28109,18178,3,110,"English","USA","PG",37,2008,6,2.35,0,36298
"1295",26.903709,"Color",123,2000,"Action",312629,37206,0,475,"English","UK","R",38,2013,8.1,2.35,83000,75677
"1296",22.450975,"Color",188,0,"Drama",241030,1906,1,1437,"English","USA","R",37,1999,8,2.35,13000,3589
"1297",44.867349,"Color",107,0,"Action",75347,14483,2,176,"English","USA","R",37,2010,5.6,2.35,0,28699
"1298",46.813366,"Color",110,11,"Comedy",39440,4882,4,83,"English","USA","R",38,2016,6.1,2.35,15000,8240
"1299",72.27969,"Color",113,188,"Drama",17948,14209,5,86,"English","USA","PG",37,2011,6.9,1.85,0,26708
"1300",191.449475,"Color",122,308,"Drama",348007,44060,1,1535,"English","USA","PG-13",37,2008,5.2,2.35,19000,83368
"1301",71.026631,"Color",116,415,"Crime",98899,20970,1,394,"English","USA","PG-13",36,2002,7,1.85,0,40698
"1302",68.20819,"Color",93,10,"Action",60572,2986,1,144,"English","USA","PG-13",65,1999,6.3,1.85,0,4934
"1303",150.368971,"Color",118,43,"Comedy",316671,3425,4,301,"English","USA","R",37,2013,7,2.35,35000,5566
"1304",50.129186,"Color",93,84,"Action",38399,1874,0,218,"English","USA","R",36,1997,6.9,2.35,0,3056
"1305",55.5,"Color",121,883,"Action",48636,762,3,214,"English","UK","PG",36,1983,6.2,2.35,0,2130
"1306",50.213619,"Color",101,38,"Comedy",139184,1272,8,243,"English","USA","R",36,2010,6.4,1.85,12000,2514
"1307",42.019483,"Color",107,188,"Drama",6069,13904,0,33,"English","USA","PG",36,2014,6.4,1.85,0,26364
"1308",23.360779,"Color",124,287,"Action",31113,10838,0,212,"English","USA","R",34,2000,5.7,2.35,852,21600
"1309",26.183197,"Color",109,473,"Action",38348,16611,0,135,"English","USA","R",36,2003,6.1,2.35,0,32585
"1310",20.991497,"Color",105,488,"Comedy",39778,44037,1,172,"English","USA","PG-13",37,2015,5.4,1.85,11000,86525
"1311",13.052741,"Color",130,0,"Drama",8531,3968,0,57,"English","USA","PG-13",36,1996,6.7,1.85,591,7603
"1312",14.378353,"Color",127,96,"Drama",12375,2393,1,194,"English","USA","PG-13",36,1999,6.8,2.35,846,4414
"1313",33.037754,"Color",114,101,"Drama",75864,19904,1,197,"English","USA","PG-13",37,2011,6,2.35,23000,37005
"1314",12.339633,"Color",106,487,"Drama",220591,1942,2,641,"English","USA","PG-13",36,1997,7.8,2.35,17000,3862
"1315",2.954405,"Color",95,31,"Biography",1977,2928,0,64,"English","USA","R",36,2000,5.3,1.85,133,5239
"1316",30.105968,"Color",81,16,"Adventure",8860,2268,0,45,"English","USA","G",37,2008,4.5,2.35,279,3733
"1317",37.788228,"Color",95,0,"Comedy",15046,4537,1,80,"English","USA","PG-13",35.2,2003,5.4,1.85,638,6991
"1318",277.313371,"Color",108,480,"Comedy",583341,17623,3,626,"English","USA","R",35,2009,7.8,2.35,24000,33648
"1319",2.126511,"Color",105,25,"Action",21912,615,0,45,"other","other","PG-13",36,2015,7.2,2.35,12000,1231
"1320",205.399422,"Color",95,116,"Action",181225,47203,1,784,"English","USA","PG-13",33,1999,6.6,2.35,0,93445
"1321",251.188924,"Color",126,13000,"Action",269033,2725,0,817,"English","USA","PG-13",35,1989,7.6,1.85,12000,17682
"1322",1.068392,"Color",102,596,"Biography",3865,3497,0,53,"English","other","PG-13",36,2011,5.9,2.35,2000,6549
"1323",144.731527,"Color",121,503,"Action",128010,1446,2,136,"English","USA","R",35,1992,6.7,2.35,0,3128
"1324",255.950375,"Color",129,102,"Biography",223127,3389,0,420,"English","USA","PG-13",29,2009,7.7,1.85,38000,5617
"1325",112.692062,"Color",88,0,"Action",84325,4499,0,205,"English","USA","PG",35,2001,5.4,1.85,0,7982
"1326",117.528646,"Color",106,91,"Comedy",353442,18669,5,387,"English","USA","R",35,2011,6.9,2.35,31000,37288
"1327",171.031347,"Color",110,1000,"Adventure",240962,25964,0,724,"English","USA","PG-13",38,2010,7.7,2.35,36000,52502
"1328",124.732962,"Color",109,64,"Comedy",286178,23923,0,631,"English","USA","PG-13",35,2006,6.8,2.35,0,46492
"1329",82.3,"Color",143,338,"Adventure",63330,16007,2,405,"English","USA","PG",35,1979,6.4,2.35,0,29652
"1330",134.455175,"Color",120,91,"Comedy",97664,5826,2,232,"English","USA","R",35,2013,5.7,2.35,17000,11501
"1331",79.1,"Color",128,17000,"Crime",127503,24006,0,261,"English","USA","R",35,1991,7.3,2.35,0,64393
"1332",81.159365,"Color",123,126,"Crime",191470,25661,2,278,"English","USA","PG-13",35,2008,6.8,2.35,0,49787
"1333",110.00826,"Color",129,0,"Comedy",94241,1450,1,309,"English","other","R",35,2015,6.3,2.35,25000,2547
"1334",67.962333,"Color",105,8,"Comedy",33887,2689,2,160,"English","USA","PG-13",35,2005,5.9,1.85,919,4333
"1335",78.65143,"Color",162,333,"Drama",142067,15912,0,457,"English","USA","R",27,1996,7.4,1.85,0,31607
"1336",64.604977,"Color",138,161,"Crime",414219,19129,2,625,"English","USA","R",35,1997,8.3,2.35,11000,37898
"1337",63.939454,"Color",100,31,"Adventure",61321,2968,3,217,"English","USA","PG",35,2005,6.2,2.35,0,5279
"1338",63.826569,"Color",90,0,"Comedy",32416,23504,0,138,"English","USA","PG-13",35,1997,6.3,1.85,0,44406
"1339",60.054449,"Color",108,79,"Action",61018,1715,0,140,"English","USA","R",35,1995,5.8,2.35,0,3478
"1340",26.505,"Color",101,0,"Horror",149285,42918,1,668,"English","USA","X",1.8,1984,7.5,1.85,10000,84344
"1341",61.280963,"Color",109,763,"Horror",79877,2474,1,677,"English","USA","R",33,2000,6.3,2.35,0,4911
"1342",56.876365,"Color",132,130,"Action",125219,29265,1,244,"English","USA","PG-13",35,1998,6.4,1.85,0,58605
"1343",59.699513,"Color",123,130,"Biography",20827,2259,0,136,"English","USA","PG",35,2010,7.2,2.35,0,4279
"1344",54.132596,"Color",87,14,"Action",53786,16571,0,211,"English","other","PG",34,2007,6.3,2.35,0,32276
"1345",52.277485,"Color",109,19,"Biography",32370,4231,1,196,"English","USA","PG",35,2003,6.9,1.85,0,6580
"1346",55.802754,"Color",109,87,"Comedy",270228,20956,2,194,"English","USA","R",35,2011,6.6,2.35,41000,39966
"1347",55.291815,"Color",92,89,"Comedy",28041,17860,0,111,"English","USA","R",35,2016,6,2.35,0,35468
"1348",83.299761,"Color",125,102,"Biography",117719,19809,2,306,"English","USA","PG-13",35,2013,7.5,2.35,39000,37736
"1349",48.169908,"Color",202,0,"Biography",63923,20143,0,156,"English","USA","PG-13",33,1992,7.7,1.85,0,39309
"1350",67.523385,"Color",134,0,"Comedy",104005,1050,2,248,"English","USA","R",35,2012,6.2,2.35,18000,1829
"1351",49.474048,"Color",88,12,"Comedy",31191,53370,2,120,"English","USA","PG",35,2009,5.4,1.85,0,104313
"1352",45.802315,"Color",92,148,"Action",119974,2184,1,169,"English","USA","R",35,2009,6.6,2.35,0,4130
"1353",43.792641,"Color",91,42,"Comedy",32157,52566,3,119,"English","USA","PG-13",35,2007,5.3,2.35,913,103212
"1354",57.651794,"Color",75,221,"Comedy",40651,13125,2,209,"English","USA","PG-13",33,2006,5.6,1.85,0,25869
"1355",43.894863,"Color",98,30,"Comedy",25883,4879,2,262,"English","USA","PG-13",30,2005,5.9,2.35,0,7457
"1356",41.954997,"Color",147,179,"Biography",225122,56014,2,234,"English","USA","R",35,1997,7.8,2.35,0,110839
"1357",39.532308,"Color",100,545,"Action",198701,17902,0,1138,"English","UK","R",33,2002,6.7,1.85,0,35213
"1358",76.6,"Color",120,365,"Fantasy",105446,3876,0,321,"English","USA","PG",10.7,1982,7.4,2.35,11000,6621
"1359",39.692139,"Color",104,1000,"Comedy",84131,41701,1,400,"English","USA","R",35,2004,6.2,1.85,0,82640
"1360",40.687294,"Color",103,212,"Action",107772,16249,1,398,"English","other","PG-13",35,2008,5.4,2.35,0,32261
"1361",37.553932,"Color",109,487,"Action",304318,34011,2,463,"English","USA","PG-13",40,2011,6.7,2.35,52000,67498
"1362",37.481242,"Color",104,16,"Comedy",40654,3356,0,97,"English","USA","PG-13",35,2010,5.3,2.35,0,5656
"1363",39.026186,"Color",112,42,"Comedy",48019,2371,4,153,"English","USA","PG-13",35,2011,5.9,1.85,13000,4404
"1364",33.422806,"Color",95,19,"Adventure",30771,2643,1,164,"English","USA","PG-13",50,2001,4.8,2.35,0,4800
"1365",33.423521,"Color",102,133,"Action",53115,5443,1,282,"English","other","PG-13",35,1994,3.8,2.35,0,9266
"1366",32.519322," Black and White",150,2000,"Biography",497946,1075,0,761,"English","other","R",35,2002,8.5,1.85,21000,3904
